採樣時間,測站名稱,經度,緯度,一氧化碳,一氧化氮,二氧化氮,氮氧化物,臭氧,懸浮微粒,細懸浮微粒,二氧化硫,甲烷,非甲烷碳氫化合物,總碳氫化合物,風向,風速,溫度,相對濕度,空氣品質指標
2018-09-12 17:00:00,靜心湖站,121.01372,24.77834,0.66,0.0,11.5,25.9,42.3,36.0,21.0,4.2,2.07,0.23,2.3,357.4,1.8,28.5,81.8,42.0
2018-09-12 18:00:00,力行站,121.016270,24.766508,0.98,3.3,28.1,31.4,25.1,48.0,24.0,4.9,2.07,0.25,2.32,50.0,1.3,27.9,82.1,51.0
2018-09-12 18:00:00,興業站,120.989823,24.778000,0.83,2.2,23.8,26.0,31.7,49.0,22.0,4.2,2.02,0.3,2.33,4.0,1.5,27.5,84.7,47.0
2018-09-12 18:00:00,靜心湖站,121.01372,24.77834,0.69,0.0,16.9,31.4,34.9,37.0,23.0,7.4,2.1,0.17,2.27,358.5,1.1,28.2,81.4,46.0
2018-09-12 19:00:00,力行站,121.016270,24.766508,1.06,2.3,30.0,32.2,27.7,53.0,30.0,5.7,2.15,0.31,2.47,22.0,1.1,27.8,82.6,55.0
2018-09-12 20:00:00,力行站,121.016270,24.766508,0.79,2.0,30.7,32.7,19.6,59.0,33.0,5.9,2.08,0.23,2.31,289.0,1.0,27.3,87.5,62.0
2018-09-12 20:00:00,興業站,120.989823,24.778000,0.77,1.0,17.8,18.8,41.6,56.0,24.0,3.8,2.06,0.27,2.33,1.0,1.6,27.1,86.5,56.0
2018-09-12 21:00:00,力行站,121.016270,24.766508,0.81,0.6,15.1,15.7,19.0,53.0,27.0,4.6,2.08,0.38,2.46,242.0,0.4,26.6,91.9,69.0
2018-09-12 21:00:00,興業站,120.989823,24.778000,0.68,0.5,30.5,31.1,35.6,52.0,25.0,2.7,2.02,0.16,2.19,225.0,0.5,26.6,93.6,59.0
2018-09-12 21:00:00,靜心湖站,121.01372,24.77834,0.66,0.0,15.3,15.7,24.7,35.0,24.0,3.5,2.1,0.12,2.22,282.9,0.1,27.0,91.1,60.0
2018-09-12 22:00:00,力行站,121.016270,24.766508,0.74,0.7,11.2,11.9,17.6,47.0,25.0,4.3,2.07,0.15,2.23,240.0,0.4,26.1,94.4,72.0
2018-09-12 22:00:00,興業站,120.989823,24.778000,0.59,0.6,19.1,19.6,39.2,51.0,26.0,2.6,2.02,0.07,2.09,239.0,0.9,26.6,96.1,63.0
2018-09-12 22:00:00,靜心湖站,121.01372,24.77834,0.6,0.1,19.2,11.9,18.7,36.0,24.0,2.9,2.09,0.09,2.18,293.1,0.1,26.8,93.4,63.0
2018-09-12 23:00:00,力行站,121.016270,24.766508,0.63,0.5,10.4,10.9,18.4,46.0,24.0,4.4,2.01,0.15,2.16,257.0,0.2,26.0,95.4,73.0
2018-09-12 23:00:00,興業站,120.989823,24.778000,0.57,1.2,22.8,24.0,27.5,49.0,24.0,2.5,2.07,0.09,2.16,176.0,0.8,26.3,97.3,65.0
2018-09-12 23:00:00,靜心湖站,121.01372,24.77834,0.58,0.0,11.6,10.9,28.4,28.0,25.0,3.1,2.09,0.11,2.2,40.4,0.1,26.7,93.9,64.0
2018-09-13 00:00:00,力行站,121.016270,24.766508,0.58,0.8,8.0,8.8,16.2,45.0,20.0,4.0,2.11,0.1,2.21,275.0,0.2,25.8,96.0,72.0
2018-09-13 00:00:00,興業站,120.989823,24.778000,0.54,1.1,19.8,20.9,27.9,56.0,25.0,2.5,2.12,0.08,2.2,170.0,0.9,26.1,98.0,67.0
2018-09-13 00:00:00,靜心湖站,121.01372,24.77834,0.57,0.0,19.3,8.8,23.3,27.0,33.0,3.3,2.01,0.15,2.16,152.3,0.3,26.5,94.2,65.0
2018-09-13 01:00:00,力行站,121.016270,24.766508,0.54,0.5,6.6,7.1,18.0,48.0,20.0,3.9,2.04,0.12,2.16,264.0,0.1,25.8,96.5,69.0
2018-09-13 01:00:00,興業站,120.989823,24.778000,0.54,1.4,19.5,20.9,33.1,58.0,26.0,2.5,2.04,0.11,2.15,162.0,0.9,26.0,98.0,68.0
2018-09-13 01:00:00,靜心湖站,121.01372,24.77834,0.58,0.0,19.1,7.1,23.9,32.0,36.0,2.9,2.07,0.11,2.18,143.5,0.2,26.3,94.6,70.0
2018-09-13 02:00:00,力行站,121.016270,24.766508,0.67,0.7,6.2,6.9,10.2,48.0,20.0,3.8,2.04,0.15,2.19,187.0,0.3,25.7,96.8,67.0
2018-09-13 02:00:00,興業站,120.989823,24.778000,0.54,0.8,17.4,18.2,27.6,57.0,28.0,2.6,2.07,0.12,2.19,158.0,0.7,26.0,97.3,70.0
2018-09-13 03:00:00,力行站,121.016270,24.766508,0.61,0.5,6.0,6.5,7.5,44.0,15.0,3.7,2.03,0.17,2.2,212.0,0.2,25.2,97.1,66.0
2018-09-13 04:00:00,力行站,121.016270,24.766508,0.59,4.8,7.9,12.7,5.1,41.0,13.0,4.1,2.05,0.14,2.19,181.0,0.1,25.3,97.3,64.0
2018-09-13 04:00:00,興業站,120.989823,24.778000,0.6,1.6,20.2,21.9,22.0,62.0,29.0,2.5,2.05,0.11,2.16,159.0,0.6,26.1,94.8,75.0
2018-09-13 04:00:00,靜心湖站,121.01372,24.77834,0.58,0.0,14.6,12.7,10.0,34.0,27.0,2.2,2.05,0.09,2.14,196.0,0.1,26.1,94.7,82.0
2018-09-13 05:00:00,力行站,121.016270,24.766508,0.77,3.4,8.7,12.0,8.0,38.0,17.0,3.6,2.06,0.18,2.24,190.0,0.1,25.8,97.0,61.0
2018-09-13 05:00:00,興業站,120.989823,24.778000,0.58,3.6,20.4,24.0,18.6,62.0,27.0,2.6,2.05,0.18,2.23,169.0,1.0,26.2,92.8,76.0
2018-09-13 05:00:00,靜心湖站,121.01372,24.77834,0.65,3.0,17.8,12.0,5.1,37.0,27.0,3.0,2.1,0.18,2.28,79.3,0.1,26.7,89.8,82.0
2018-09-13 06:00:00,力行站,121.016270,24.766508,0.87,3.9,12.8,16.8,14.5,42.0,23.0,3.8,2.03,0.24,2.26,212.0,0.3,26.9,92.0,59.0
2018-09-13 06:00:00,興業站,120.989823,24.778000,0.65,9.0,28.2,37.2,18.3,68.0,32.0,2.7,2.03,0.14,2.18,162.0,0.9,27.0,88.6,78.0
2018-09-13 06:00:00,靜心湖站,121.01372,24.77834,0.83,5.5,15.8,16.8,6.8,36.0,24.0,2.7,2.19,0.23,2.42,53.5,0.2,27.4,86.1,79.0
2018-09-13 07:00:00,力行站,121.016270,24.766508,0.79,3.6,9.6,13.2,20.6,49.0,25.0,3.8,2.06,0.18,2.24,199.0,0.5,28.5,84.4,60.0
2018-09-13 07:00:00,興業站,120.989823,24.778000,0.63,5.4,16.0,21.3,29.7,67.0,34.0,3.4,2.02,0.14,2.16,180.0,1.0,28.6,82.8,80.0
2018-09-13 07:00:00,靜心湖站,121.01372,24.77834,1.05,6.6,20.9,13.2,20.7,39.0,25.0,2.8,2.18,0.27,2.45,4.5,0.4,28.5,82.5,77.0
2018-09-13 08:00:00,力行站,121.016270,24.766508,0.92,11.5,28.5,40.0,23.1,52.0,27.0,4.0,2.09,0.18,2.27,322.0,0.8,30.2,75.9,63.0
2018-09-13 08:00:00,興業站,120.989823,24.778000,0.67,1.7,9.9,11.6,43.3,56.0,33.0,2.6,2.07,0.12,2.19,344.0,1.1,30.0,75.8,83.0
2018-09-13 08:00:00,靜心湖站,121.01372,24.77834,0.79,3.4,15.9,40.0,38.5,44.0,24.0,3.1,2.12,0.18,2.3,341.5,0.6,30.0,75.9,78.0
2018-09-13 09:00:00,力行站,121.016270,24.766508,0.9,6.1,28.0,34.1,34.0,985.0,896.0,3.8,2.09,0.21,2.3,1.0,1.1,30.6,73.7,67.0
2018-09-13 09:00:00,興業站,120.989823,24.778000,0.8,1.4,14.7,16.0,52.4,55.0,31.0,2.5,2.11,0.2,2.32,358.0,1.3,30.4,74.4,86.0
2018-09-13 09:00:00,靜心湖站,121.01372,24.77834,0.7,1.4,12.7,34.1,59.4,46.0,26.0,2.3,2.1,0.24,2.34,358.9,1.0,31.4,70.6,76.0
2018-09-13 10:00:00,力行站,121.016270,24.766508,0.85,4.1,31.2,35.3,46.9,67.0,33.0,8.6,2.21,0.19,2.4,358.0,1.6,31.1,71.7,69.0
2018-09-13 10:00:00,靜心湖站,121.01372,24.77834,0.62,0.6,13.5,35.3,73.8,52.0,32.0,3.2,2.1,0.38,2.48,344.1,1.6,30.9,72.4,76.0
2018-09-13 11:00:00,力行站,121.016270,24.766508,0.84,2.6,21.0,23.6,59.8,63.0,33.0,3.8,2.04,0.2,2.25,328.0,1.7,31.4,70.5,69.0
2018-09-13 11:00:00,興業站,120.989823,24.778000,0.68,0.9,11.4,12.3,69.2,60.0,31.0,2.7,2.1,0.19,2.3,5.0,1.5,31.2,71.6,88.0
2018-09-13 11:00:00,靜心湖站,121.01372,24.77834,0.58,0.3,7.8,23.6,80.7,54.0,34.0,2.4,2.13,0.2,2.33,340.9,1.5,31.6,70.1,80.0
2018-09-13 12:00:00,力行站,121.016270,24.766508,0.84,4.5,43.4,47.9,55.2,62.0,35.0,2.7,2.01,0.18,2.19,298.0,1.6,30.7,72.2,75.0
2018-09-13 12:00:00,興業站,120.989823,24.778000,0.63,0.6,8.5,9.1,81.1,49.0,32.0,3.4,2.01,0.15,2.16,339.0,2.4,31.1,70.2,88.0
2018-09-13 13:00:00,力行站,121.016270,24.766508,0.76,3.8,26.8,30.6,57.2,52.0,31.0,2.6,1.99,0.15,2.14,276.0,1.8,31.1,67.8,82.0
2018-09-13 13:00:00,興業站,120.989823,24.778000,0.56,0.6,7.5,8.1,71.7,37.0,25.0,2.9,1.92,0.15,2.07,343.0,1.8,32.0,63.2,89.0
2018-09-13 13:00:00,靜心湖站,121.01372,24.77834,0.54,0.2,5.9,30.6,74.6,37.0,25.0,2.7,2.0,0.18,2.18,316.1,0.8,31.7,65.5,86.0
2018-09-13 15:00:00,靜心湖站,121.01372,24.77834,0.48,0.8,9.3,6.9,50.7,17.0,8.0,2.0,1.93,0.16,2.09,190.2,0.5,32.1,64.8,103.0
2018-09-13 16:00:00,力行站,121.016270,24.766508,0.73,1.1,8.5,9.6,49.3,30.0,11.0,1.5,1.99,0.14,2.12,207.0,0.4,30.9,72.9,83.0
2018-09-13 16:00:00,興業站,120.989823,24.778000,0.67,1.5,28.4,29.9,56.5,28.0,19.0,3.4,2.0,0.14,2.15,177.0,1.1,30.3,71.1,87.0
2018-09-13 17:00:00,力行站,121.016270,24.766508,1.02,10.7,31.9,42.6,16.5,35.0,20.0,1.5,1.99,0.18,2.18,60.0,0.9,28.8,76.3,73.0
2018-09-13 17:00:00,興業站,120.989823,24.778000,0.85,5.1,27.1,32.2,22.0,28.0,22.0,3.2,1.98,0.24,2.22,53.0,0.9,29.4,70.0,81.0
2018-09-13 18:00:00,力行站,121.016270,24.766508,0.83,11.6,16.7,28.4,4.7,28.0,15.0,1.1,1.96,0.17,2.13,87.0,1.7,28.3,71.4,68.0
2018-09-13 18:00:00,興業站,120.989823,24.778000,0.59,4.4,10.4,14.8,12.3,19.0,13.0,2.0,1.93,0.17,2.1,67.0,1.7,28.6,68.5,75.0
2018-09-13 18:00:00,靜心湖站,121.01372,24.77834,0.51,0.3,8.6,28.4,11.4,16.0,12.0,3.5,2.06,0.14,2.2,42.6,0.6,29.0,67.9,78.0
2018-09-13 19:00:00,力行站,121.016270,24.766508,0.63,7.2,14.2,21.4,5.2,19.0,7.0,0.9,1.97,0.17,2.14,86.0,1.9,27.6,72.1,61.0
2018-09-13 19:00:00,興業站,120.989823,24.778000,0.52,2.4,9.4,11.8,12.6,14.0,4.0,1.8,1.94,0.15,2.1,71.0,1.5,27.9,69.7,69.0
2018-09-13 19:00:00,靜心湖站,121.01372,24.77834,0.47,0.4,7.4,21.4,11.7,13.0,9.0,3.0,2.06,0.09,2.15,81.0,0.6,28.2,69.6,56.0
2018-09-13 20:00:00,力行站,121.016270,24.766508,0.54,5.6,11.0,16.6,6.4,16.0,5.0,1.1,1.97,0.16,2.13,82.0,1.9,27.1,72.8,56.0
2018-09-13 20:00:00,興業站,120.989823,24.778000,0.52,2.2,10.3,12.4,12.3,11.0,2.0,1.7,2.01,0.14,2.15,75.0,1.2,27.4,72.0,61.0
2018-09-13 20:00:00,靜心湖站,121.01372,24.77834,0.48,0.5,7.3,16.6,12.0,13.0,5.0,1.4,2.06,0.13,2.19,100.1,0.6,27.6,70.9,53.0
2018-09-13 21:00:00,力行站,121.016270,24.766508,0.49,3.9,11.1,15.0,7.2,16.0,7.0,1.4,1.99,0.15,2.14,86.0,1.7,26.9,73.1,52.0
2018-09-13 21:00:00,興業站,120.989823,24.778000,0.5,2.1,10.6,12.7,11.5,12.0,3.0,1.6,2.01,0.13,2.14,71.0,0.9,26.8,73.9,52.0
2018-09-13 21:00:00,靜心湖站,121.01372,24.77834,0.43,0.3,6.4,15.0,12.7,10.0,4.0,1.8,2.06,0.11,2.17,81.9,0.5,27.2,71.9,48.0
2018-09-13 22:00:00,力行站,121.016270,24.766508,0.52,4.6,13.5,18.1,6.2,18.0,9.0,1.3,2.0,0.14,2.14,82.0,1.4,26.3,76.7,44.0
2018-09-13 22:00:00,靜心湖站,121.01372,24.77834,0.41,0.2,5.7,18.1,12.3,9.0,5.0,1.7,2.05,0.13,2.18,80.8,0.5,26.9,74.1,40.0
2018-09-13 23:00:00,力行站,121.016270,24.766508,0.61,7.3,17.9,25.3,4.9,21.0,12.0,3.9,2.0,0.14,2.13,87.0,1.2,25.7,78.6,39.0
2018-09-13 23:00:00,興業站,120.989823,24.778000,0.43,1.4,8.8,10.2,13.1,12.0,3.0,1.6,2.01,0.11,2.13,71.0,1.4,26.8,73.1,32.0
2018-09-13 23:00:00,靜心湖站,121.01372,24.77834,0.34,0.1,5.5,25.3,12.9,10.0,5.0,2.1,2.08,0.12,2.2,60.8,0.4,26.7,72.5,33.0
2018-09-14 00:00:00,力行站,121.016270,24.766508,0.5,3.7,16.2,19.9,4.1,25.0,14.0,5.0,2.05,0.12,2.17,90.0,0.3,24.4,84.8,41.0
2018-09-14 00:00:00,興業站,120.989823,24.778000,0.44,6.5,17.8,24.3,13.4,13.0,4.0,1.6,2.05,0.09,2.14,119.0,1.0,26.4,73.0,29.0
2018-09-14 00:00:00,靜心湖站,121.01372,24.77834,0.43,0.3,15.1,19.9,10.4,10.0,8.0,2.3,2.01,0.13,2.14,161.8,0.6,25.7,77.4,28.0
2018-09-14 01:00:00,力行站,121.016270,24.766508,0.49,15.5,11.7,27.2,6.4,29.0,13.0,4.8,2.01,0.12,2.13,111.0,0.2,24.0,91.4,42.0
2018-09-14 01:00:00,興業站,120.989823,24.778000,0.58,24.5,37.5,62.0,9.6,24.0,13.0,3.7,2.0,0.12,2.12,140.0,1.1,25.9,77.4,25.0
2018-09-14 01:00:00,靜心湖站,121.01372,24.77834,0.4,0.5,22.7,27.2,11.3,11.0,8.0,2.2,2.06,0.14,2.2,161.7,0.2,25.0,81.4,26.0
2018-09-14 02:00:00,力行站,121.016270,24.766508,0.63,17.2,24.8,41.9,4.3,42.0,21.0,5.0,2.04,0.14,2.18,85.0,0.7,24.2,94.1,41.0
2018-09-14 02:00:00,興業站,120.989823,24.778000,0.64,16.3,38.9,55.2,11.7,42.0,26.0,2.3,2.05,0.05,2.11,133.0,1.1,25.7,88.5,35.0
2018-09-14 02:00:00,靜心湖站,121.01372,24.77834,0.43,0.3,16.5,41.9,12.4,14.0,11.0,1.8,2.09,0.12,2.21,116.8,0.2,24.9,87.8,25.0
2018-09-14 03:00:00,力行站,121.016270,24.766508,0.55,7.1,17.8,24.8,4.9,41.0,24.0,4.8,2.0,0.13,2.14,86.0,1.2,24.2,87.2,44.0
2018-09-14 04:00:00,力行站,121.016270,24.766508,0.5,7.7,16.0,23.7,5.3,30.0,14.0,4.9,2.02,0.16,2.18,89.0,1.4,24.7,80.5,50.0
2018-09-14 04:00:00,興業站,120.989823,24.778000,0.45,0.5,6.9,7.4,18.2,33.0,20.0,1.7,1.99,0.11,2.1,83.0,0.6,25.6,79.5,44.0
2018-09-14 04:00:00,靜心湖站,121.01372,24.77834,0.34,0.0,6.1,23.7,13.4,17.0,11.0,2.3,2.04,0.13,2.17,68.0,0.2,24.9,79.9,31.0
2018-09-14 06:00:00,力行站,121.016270,24.766508,0.82,38.4,18.2,56.4,3.6,30.0,13.0,4.5,2.05,0.19,2.24,83.0,0.8,25.0,82.0,50.0
2018-09-14 06:00:00,興業站,120.989823,24.778000,0.48,3.1,9.7,12.7,13.2,15.0,5.0,1.5,2.07,0.12,2.19,58.0,0.7,25.8,75.4,39.0
2018-09-14 06:00:00,靜心湖站,121.01372,24.77834,0.46,3.2,8.3,56.4,9.9,17.0,12.0,2.6,2.16,0.16,2.32,90.9,0.3,25.2,79.8,34.0
2018-09-14 07:00:00,力行站,121.016270,24.766508,0.74,15.1,13.6,28.7,12.1,18.0,10.0,4.5,1.97,0.16,2.12,100.0,1.6,30.5,60.9,47.0
2018-09-14 07:00:00,興業站,120.989823,24.778000,0.62,6.7,10.2,16.9,19.3,15.0,5.0,1.7,1.95,0.14,2.09,101.0,1.6,30.8,60.1,29.0
2018-09-14 07:00:00,靜心湖站,121.01372,24.77834,0.49,4.0,6.1,28.7,19.6,16.0,9.0,2.2,1.98,0.13,2.11,99.7,0.7,31.5,57.0,34.0
2018-09-14 08:00:00,力行站,121.016270,24.766508,0.53,3.5,8.5,12.0,20.1,16.0,4.0,5.0,1.96,0.16,2.12,131.0,0.9,32.3,55.7,43.0
2018-09-14 08:00:00,興業站,120.989823,24.778000,0.51,6.4,14.7,21.1,25.6,15.0,5.0,3.2,1.94,0.09,2.03,117.0,1.7,32.3,53.2,23.0
2018-09-14 08:00:00,靜心湖站,121.01372,24.77834,0.34,1.4,4.0,12.0,28.8,12.0,3.0,1.8,1.91,0.13,2.04,16.8,0.4,32.9,51.7,32.0
2018-09-14 09:00:00,力行站,121.016270,24.766508,0.5,3.5,10.2,13.7,28.7,16.0,2.0,4.3,1.97,0.17,2.14,109.0,1.2,33.2,53.4,38.0
2018-09-14 09:00:00,興業站,120.989823,24.778000,0.47,4.1,12.2,16.3,33.3,16.0,7.0,2.0,1.91,0.14,2.05,104.0,1.7,33.3,52.1,22.0
2018-09-14 09:00:00,靜心湖站,121.01372,24.77834,0.32,1.0,4.3,13.7,34.2,13.0,2.0,1.6,1.91,0.13,2.04,73.9,0.7,34.1,48.4,29.0
2018-09-14 10:00:00,力行站,121.016270,24.766508,0.48,9.5,13.8,23.3,19.4,18.0,2.0,4.9,2.0,0.14,2.15,54.0,2.8,34.0,46.6,33.0
2018-09-14 10:00:00,興業站,120.989823,24.778000,0.41,2.3,6.0,8.4,28.8,16.0,5.0,1.2,1.92,0.08,2.01,68.0,2.5,34.4,46.0,23.0
2018-09-14 11:00:00,力行站,121.016270,24.766508,0.46,9.0,11.8,20.8,19.4,17.0,3.0,4.4,2.0,0.18,2.18,53.0,2.9,34.3,44.9,27.0
2018-09-14 11:00:00,興業站,120.989823,24.778000,0.38,1.7,5.1,6.8,28.9,14.0,3.0,1.3,1.97,0.09,2.07,66.0,3.1,34.2,43.5,23.0
2018-09-14 11:00:00,靜心湖站,121.01372,24.77834,0.27,0.5,2.3,20.8,29.7,13.0,4.0,0.7,1.93,0.12,2.05,42.2,2.0,34.2,44.0,20.0
2018-09-14 12:00:00,力行站,121.016270,24.766508,0.53,9.1,10.9,20.0,17.3,21.0,3.0,3.9,2.0,0.16,2.16,61.0,3.4,34.3,45.0,23.0
2018-09-14 12:00:00,興業站,120.989823,24.778000,0.36,1.8,4.8,6.7,26.3,11.0,2.0,0.9,1.94,0.1,2.05,66.0,3.4,34.3,42.7,22.0
2018-09-14 12:00:00,靜心湖站,121.01372,24.77834,0.26,0.5,2.1,20.0,27.2,17.0,3.0,2.6,1.94,0.11,2.05,42.6,2.1,34.2,43.6,20.0
2018-09-14 13:00:00,力行站,121.016270,24.766508,0.48,10.0,11.6,21.6,17.2,27.0,3.0,4.2,1.96,0.14,2.09,63.0,4.1,33.6,49.2,21.0
2018-09-14 13:00:00,興業站,120.989823,24.778000,0.36,1.9,4.5,6.4,27.2,12.0,2.0,1.3,1.92,0.13,2.05,62.0,3.6,33.9,46.7,22.0
2018-09-14 13:00:00,靜心湖站,121.01372,24.77834,0.28,0.4,2.0,21.6,28.0,20.0,2.0,2.9,1.94,0.1,2.04,48.1,2.5,33.7,48.0,22.0
2018-09-14 14:00:00,力行站,121.016270,24.766508,0.46,9.1,11.8,20.9,17.3,27.0,5.0,4.8,1.91,0.17,2.08,68.0,4.3,33.0,52.3,21.0
2018-09-14 14:00:00,興業站,120.989823,24.778000,0.39,2.0,5.6,7.5,27.3,17.0,4.0,1.6,1.95,0.06,2.02,58.0,3.7,33.2,51.1,23.0
2018-09-14 14:00:00,靜心湖站,121.01372,24.77834,0.31,0.7,2.8,20.9,28.3,20.0,5.0,2.8,1.93,0.15,2.08,50.2,2.4,33.2,51.8,24.0
2018-09-14 15:00:00,力行站,121.016270,24.766508,0.47,8.8,10.1,18.9,13.2,25.0,5.0,5.2,1.9,0.15,2.05,60.0,4.8,32.2,53.5,22.0
2018-09-14 15:00:00,興業站,120.989823,24.778000,0.38,2.2,5.0,7.2,21.4,21.0,3.0,1.4,1.9,0.11,2.01,63.0,4.6,32.3,51.7,25.0
2018-09-14 16:00:00,力行站,121.016270,24.766508,0.59,8.9,11.3,20.2,9.5,21.0,6.0,4.1,1.93,0.16,2.09,58.0,4.5,30.4,63.8,22.0
2018-09-14 16:00:00,靜心湖站,121.01372,24.77834,0.36,1.0,3.4,20.2,16.9,15.0,4.0,1.1,1.98,0.09,2.07,44.9,2.8,30.3,64.1,26.0
2018-09-14 17:00:00,力行站,121.016270,24.766508,0.61,9.9,13.2,23.1,6.8,19.0,5.0,3.9,1.94,0.13,2.06,67.0,4.0,29.2,69.3,22.0
2018-09-14 17:00:00,興業站,120.989823,24.778000,0.46,2.6,6.0,8.6,16.9,20.0,4.0,1.5,1.89,0.08,1.97,60.0,4.3,30.2,63.7,24.0
2018-09-14 17:00:00,靜心湖站,121.01372,24.77834,0.41,0.6,4.5,23.1,14.4,13.0,6.0,3.0,2.0,0.1,2.1,46.9,2.6,29.3,68.4,25.0
2018-09-14 18:00:00,力行站,121.016270,24.766508,0.58,9.0,12.6,21.6,6.3,17.0,1.0,4.0,1.92,0.17,2.09,63.0,3.9,28.6,72.5,20.0
2018-09-14 18:00:00,興業站,120.989823,24.778000,0.48,2.9,6.9,9.9,13.3,10.0,1.0,1.4,1.91,0.1,2.02,60.0,4.0,28.7,70.4,22.0
2018-09-14 18:00:00,靜心湖站,121.01372,24.77834,0.41,0.6,4.1,21.6,13.0,13.0,7.0,4.1,1.99,0.11,2.1,47.1,2.5,28.9,71.0,22.0
2018-09-14 19:00:00,力行站,121.016270,24.766508,0.5,4.9,10.5,15.4,6.5,12.0,2.0,4.1,1.96,0.15,2.11,49.0,4.1,28.5,70.6,19.0
2018-09-14 19:00:00,興業站,120.989823,24.778000,0.45,1.6,6.1,7.7,13.0,11.0,3.0,1.3,1.94,0.1,2.04,58.0,3.5,28.6,68.8,20.0
2018-09-14 19:00:00,靜心湖站,121.01372,24.77834,0.39,0.5,3.9,15.4,12.2,13.0,5.0,4.2,2.0,0.09,2.09,37.0,2.2,28.9,68.4,20.0
2018-09-14 20:00:00,力行站,121.016270,24.766508,0.46,4.1,10.0,14.1,7.2,10.0,5.0,3.9,1.96,0.15,2.11,49.0,3.8,28.4,69.5,17.0
2018-09-14 20:00:00,興業站,120.989823,24.778000,0.41,0.9,4.9,5.8,14.1,13.0,5.0,1.4,1.92,0.11,2.04,62.0,4.0,28.7,66.9,19.0
2018-09-14 20:00:00,靜心湖站,121.01372,24.77834,0.37,0.2,3.3,14.1,12.8,11.0,5.0,3.2,1.99,0.16,2.15,43.0,2.2,28.8,67.8,19.0
2018-09-14 21:00:00,力行站,121.016270,24.766508,0.44,4.9,11.1,16.0,7.1,12.0,5.0,3.9,1.96,0.16,2.12,62.0,3.5,28.3,69.0,15.0
2018-09-14 21:00:00,興業站,120.989823,24.778000,0.4,1.0,4.7,5.8,14.2,9.0,3.0,1.3,1.91,0.11,2.03,57.0,3.2,28.2,68.8,17.0
2018-09-14 21:00:00,靜心湖站,121.01372,24.77834,0.36,0.1,3.1,16.0,13.5,12.0,4.0,1.6,1.94,0.14,2.08,52.8,1.9,28.5,68.5,17.0
2018-09-14 22:00:00,力行站,121.016270,24.766508,0.38,4.0,7.7,11.7,8.8,14.0,5.0,3.5,1.96,0.12,2.08,74.0,4.6,28.5,64.4,15.0
2018-09-14 22:00:00,興業站,120.989823,24.778000,0.36,0.8,3.9,4.7,15.7,8.0,1.0,1.2,1.91,0.09,2.0,65.0,3.6,28.4,64.3,16.0
2018-09-14 23:00:00,力行站,121.016270,24.766508,0.41,3.9,10.0,13.9,8.4,11.0,3.0,3.9,1.95,0.14,2.09,65.0,3.5,27.9,69.6,14.0
2018-09-14 23:00:00,興業站,120.989823,24.778000,0.35,0.5,3.5,4.0,16.0,9.0,0.0,1.2,1.9,0.08,1.99,73.0,3.6,28.1,67.0,14.0
2018-09-14 23:00:00,靜心湖站,121.01372,24.77834,0.33,0.0,1.9,13.9,15.2,6.0,3.0,2.4,1.93,0.15,2.08,60.4,2.1,28.2,68.4,15.0
2018-09-15 00:00:00,力行站,121.016270,24.766508,0.49,3.9,9.5,13.4,8.1,11.0,2.0,4.3,1.99,0.08,2.06,68.0,3.4,27.6,72.3,14.0
2018-09-15 00:00:00,興業站,120.989823,24.778000,0.35,0.5,4.0,4.4,15.1,7.0,0.0,1.4,1.92,0.06,1.98,69.0,3.6,27.8,69.3,14.0
2018-09-15 00:00:00,靜心湖站,121.01372,24.77834,0.34,0.0,1.6,13.4,14.9,8.0,2.0,2.8,1.97,0.11,2.08,57.1,2.2,27.9,69.9,14.0
2018-09-15 01:00:00,力行站,121.016270,24.766508,0.5,3.7,8.3,12.0,8.3,13.0,4.0,4.1,1.95,0.1,2.05,66.0,3.7,27.9,71.5,13.0
2018-09-15 01:00:00,興業站,120.989823,24.778000,0.35,0.4,3.3,3.7,15.7,6.0,2.0,1.4,1.87,0.09,1.97,64.0,3.7,27.7,71.6,13.0
2018-09-15 01:00:00,靜心湖站,121.01372,24.77834,0.34,0.0,1.1,12.0,16.1,10.0,2.0,2.5,1.97,0.13,2.1,46.0,2.1,27.9,71.2,13.0
2018-09-15 02:00:00,力行站,121.016270,24.766508,0.49,3.5,7.9,11.5,8.0,11.0,3.0,3.8,1.91,0.12,2.03,65.0,3.9,27.8,74.2,13.0
2018-09-15 02:00:00,興業站,120.989823,24.778000,0.36,0.5,3.2,3.7,14.8,8.0,0.0,1.3,1.88,0.08,1.97,59.0,3.3,27.6,74.8,14.0
2018-09-15 02:00:00,靜心湖站,121.01372,24.77834,0.35,0.0,1.0,11.5,14.6,8.0,1.0,2.4,1.97,0.12,2.09,48.5,2.1,27.9,74.0,13.0
2018-09-15 03:00:00,力行站,121.016270,24.766508,0.49,3.7,7.4,11.1,8.4,14.0,1.0,4.1,1.9,0.13,2.03,67.0,4.1,27.9,76.1,13.0
2018-09-15 03:00:00,興業站,120.989823,24.778000,0.37,0.5,3.6,4.0,15.4,7.0,0.0,1.3,1.84,0.08,1.93,59.0,3.5,27.8,75.9,14.0
2018-09-15 04:00:00,力行站,121.016270,24.766508,0.51,3.5,7.1,10.7,8.6,16.0,0.0,4.6,1.92,0.11,2.02,67.0,4.8,27.7,78.7,12.0
