採樣時間,經度,緯度,一氧化碳,一氧化氮,二氧化氮,氮氧化物,臭氧,懸浮微粒,細懸浮微粒,二氧化硫,甲烷,非甲烷碳氫化合物,總碳氫化合物,風向,風速,溫度,相對濕度,空氣品質指標,空氣品質指標
43407.25,121.01627,24.766508,0.84,8.9,20.9,29.7,11.8,26,13,2.7,2.3,0.19,2.49,39,1.3,22.9,91.6,0,26
43407.25,120.989823,24.778,0.52,1,17.1,18,15.4,985,7,3.1,2.39,0.11,2.5,15,1.2,22.2,94.5,0,16
43407.25,121.01372,24.77834,0.68,2.8,16.3,29.7,15.6,18,13,2.2,2.08,0.37,2.45,358.3,0.8,23.1,90.8,0,25
43407.33333,121.01627,24.766508,0.84,11.4,20.2,31.6,15,31,16,2.5,2.25,0.23,2.47,33,1.2,24.2,87.1,0,32
43407.33333,120.989823,24.778,0.55,2.5,14.9,17.4,20.1,985,11,2.9,2.3,0.16,2.45,20,1,24.5,87.4,0,19
43407.33333,121.01372,24.77834,0.66,3.6,13.8,31.6,20.6,22,14,2,2.07,0.36,2.43,359.9,0.7,24.4,86.4,0,31
43407.41667,121.01627,24.766508,0.77,7.4,21.4,28.9,22.5,32,17,2.3,2.19,0.23,2.41,24,1.6,25,84.7,0,43
43407.41667,120.989823,24.778,0.51,1.3,11.2,12.6,30.2,985,11,3.7,2.28,0.12,2.4,7,1.8,24.4,87.5,0,27
43407.41667,121.01372,24.77834,0.64,2.9,14.2,28.9,27.8,24,15,1.6,2.35,0.3,2.65,351,1.4,24.8,85.3,0,38
43407.45833,121.01627,24.766508,0.61,2.6,7.3,9.9,30.9,32,19,1.9,2.08,0.12,2.2,43,2.8,23.6,88.7,0,48
43407.45833,120.989823,24.778,0.51,1.2,11,12.2,29.8,985,11,3.4,2.27,0.13,2.41,15,2,24,88.5,0,29
43407.45833,121.01372,24.77834,0.56,1.3,6.8,9.9,34.7,20,14,1,1.94,0.3,2.24,354.9,2.5,23.4,89.3,0,41
43407.5,121.01627,24.766508,0.61,2.9,8.1,11,30.9,21,13,1.6,2.08,0.14,2.22,42,2.7,23.7,88,0,51
43407.5,121.01372,24.77834,0.55,1.1,6.3,11,35.4,17,12,1.1,1.96,0.22,2.18,354.2,2.3,23.5,88.8,0,43
43407.54167,121.01627,24.766508,0.61,5.1,10.9,16,28.9,24,13,1.2,2.06,0.16,2.23,38,2.3,23.6,88.9,0,50
43407.54167,120.989823,24.778,0.44,0.9,7.8,8.7,33.2,17,8,3,2.29,0.1,2.38,23,1.8,23.9,86.9,0,28
43407.54167,121.01372,24.77834,0.56,1,7.1,16,32.7,20,14,0.8,2,0.24,2.24,359.4,1.6,23.4,89.5,0,42
43407.58333,121.01627,24.766508,0.63,3.3,13.4,16.6,25.8,27,14,1.2,2.07,0.17,2.23,39,2,23.2,90.8,0,49
43407.58333,121.01372,24.77834,0.56,0.9,7.9,16.6,32.1,22,16,1,2.3,0.28,2.58,356,1.6,23.1,90.8,0,43
43407.625,121.01627,24.766508,0.63,3.3,10.8,14.1,26.4,25,16,1.6,2.12,0.14,2.26,41,2.1,22.8,91.7,0,46
43407.625,120.989823,24.778,0.44,0.5,10,10.5,28.6,27,16,2.8,2.32,0.12,2.43,21,1.5,23,91.3,0,34
43407.625,121.01372,24.77834,0.56,0.7,8,14.1,32,21,16,0.8,2.36,0.25,2.61,356.1,2.1,22.7,92.2,0,44
43407.66667,121.01627,24.766508,0.64,3.6,13.5,17,25,21,15,1.6,2.09,0.14,2.23,37,2,22.5,93.7,0,46
43407.66667,120.989823,24.778,0.45,0.3,11.5,11.8,27.9,24,15,2.9,2.32,0.11,2.43,18,1.7,22.6,92.4,0,38
43407.66667,121.01372,24.77834,0.57,0.6,8.2,17,31.4,17,15,1,2.63,0.25,2.88,358,1.2,22.5,93.5,0,45
43407.70833,121.01627,24.766508,0.67,4.4,19.6,24,19.6,19,13,1.9,2.09,0.18,2.26,44,1.4,22.7,92.8,0,48
43407.70833,120.989823,24.778,0.43,0.6,12.9,13.4,26.7,15,9,3,2.3,0.1,2.41,36,1.3,22.4,94.3,0,41
43407.70833,121.01372,24.77834,0.59,0.3,8.3,24,30.1,15,13,1.3,2.39,0.27,2.66,359.6,1.2,22.7,92.2,0,47
43407.75,121.01627,24.766508,0.7,4.5,17.5,22,21.7,17,11,2.2,2.13,0.1,2.24,45,1.4,22.7,92.7,0,49
43407.75,120.989823,24.778,0.46,0.8,10.6,11.4,27.7,14,10,2.6,2.29,0.11,2.4,35,1,22.4,94.2,0,39
43407.75,121.01372,24.77834,0.57,0.5,8.8,22,28.5,13,11,1.2,2.23,0.29,2.52,28.1,0.6,22.7,92.1,0,48
43407.79167,121.01627,24.766508,0.65,4.1,16.4,20.5,19.8,19,13,2.3,2.14,0.15,2.29,36,2,22.6,93.3,0,47
43407.79167,120.989823,24.778,0.49,0.2,10.5,10.7,26.6,13,8,2.5,2.29,0.12,2.41,30,1.2,22.4,94.1,0,37
43407.79167,121.01372,24.77834,0.57,0.5,12.2,20.5,23.6,15,10,1.7,2.17,0.21,2.38,12,0.7,22.7,92.3,0,45
43407.83333,121.01627,24.766508,0.63,2.1,12.4,14.6,21.1,22,17,2.2,2.12,0.14,2.27,74,1.3,22.6,94.1,0,46
43407.83333,120.989823,24.778,0.48,0.2,9.8,10.1,25.4,18,12,2.6,2.28,0.12,2.4,29,1.1,22.4,95.3,0,34
43407.83333,121.01372,24.77834,0.56,0.6,10.6,14.6,24.8,17,13,1.8,2.19,0.18,2.37,35.5,0.6,22.7,93.3,0,42
43407.875,121.01627,24.766508,0.62,2.4,15.5,17.9,20.4,20,16,2.5,2.09,0.12,2.21,35,1.7,22.7,93.7,0,47
43407.875,120.989823,24.778,0.48,0.1,11.5,11.4,23.1,23,13,2.8,2.26,0.11,2.37,29,1.2,22.5,95.4,0,34
43407.875,121.01372,24.77834,0.56,0.5,9.2,17.9,24.6,19,15,1.9,2.19,0.27,2.46,5.4,0.8,22.8,93.2,0,42
43407.91667,121.01627,24.766508,0.58,1.7,12.3,14,20.3,20,13,3,2.09,0.09,2.18,36,1.8,22.7,94.4,0,47
43407.91667,121.01372,24.77834,0.52,0.6,7.4,14,28.6,15,13,1.6,2.21,0.29,2.5,359.4,1,22.7,94.1,0,42
43407.95833,121.01627,24.766508,0.57,1.8,15.6,17.4,18.3,19,11,3.6,2.1,0.15,2.24,34,1.5,22.7,94.4,0,47
43407.95833,120.989823,24.778,0.45,0.1,8.7,8.6,27.6,21,12,2.5,2.25,0.12,2.37,26,1.2,22.4,96,0,37
43407.95833,121.01372,24.77834,0.48,0.5,6.1,17.4,29,12,9,1.9,2.22,0.26,2.48,358.2,1.1,22.6,94.4,0,43
43408,121.01627,24.766508,0.55,1.4,11.5,12.9,21.1,19,9,3.5,2.12,0.13,2.25,39,1.5,22.7,94.3,0,45
43408,120.989823,24.778,0.44,0.1,8.4,8.5,25.7,985,10,2.5,2.29,0.09,2.38,23,1.2,22.4,96.2,0,38
43408,121.01372,24.77834,0.47,0.5,5.9,12.9,28,14,11,1.9,2.11,0.22,2.33,3.2,0.9,22.7,93.8,0,42
43409.29167,121.01372,24.77834,0.63,1.5,8.7,34.8,28,7,7,1.8,2.21,0.27,2.48,16.7,0.7,24.8,80.7,0,27
43409.33333,121.01627,24.766508,1.07,13.8,21.1,34.8,17.4,10,6,1.7,2.2,0.18,2.38,39,1.7,24.8,81.7,0,20
43409.33333,120.989823,24.778,0.69,2.5,14.3,16.8,23.7,10,5,2.6,2.36,0.12,2.48,36,1.2,25.1,79.4,0,25
43409.33333,121.01372,24.77834,0.57,1.7,8.6,21.1,32.1,7,6,1.9,2.21,0.28,2.49,42.6,0.7,26.3,73.8,0,28
43409.375,121.01627,24.766508,0.65,7.3,14.3,21.5,28,9,5,0.8,2.15,0.13,2.28,53,1.6,27.8,69.1,0,20
43409.375,120.989823,24.778,0.53,2.3,12.5,14.8,32.4,10,7,2.9,2.3,0.14,2.45,57,1.5,28,67.5,0,25
43409.375,121.01372,24.77834,0.54,1.5,6.4,21.5,37.1,7,5,1.7,2.34,0.28,2.62,19.9,1.1,27.7,68.6,0,29
43409.45833,121.01627,24.766508,0.65,7.7,15.8,23.5,33.1,10,5,0.8,2.11,0.18,2.29,48,2.5,28.8,64.4,0,22
43409.45833,120.989823,24.778,0.53,2.3,12.7,15,35.4,14,6,2.7,2.3,0.13,2.44,31,1.7,27.8,67.6,0,26
43409.45833,121.01372,24.77834,0.51,1.3,6.4,23.5,42.2,7,5,1.6,2.29,0.28,2.57,27.2,1.2,28.4,65.4,0,29
43409.5,121.01627,24.766508,0.63,6.7,14.9,21.6,34,10,5,2,2.11,0.15,2.26,42,3,28.1,67.2,0,23
43409.5,120.989823,24.778,0.47,2.2,11.3,13.5,36.6,10,5,3.2,2.24,0.15,2.39,50,1.9,29.2,63.6,0,27
43409.5,121.01372,24.77834,0.5,1.6,7.9,21.6,40.8,11,5,2.3,2.19,0.26,2.45,32,1.5,27.7,68.6,0,31
43409.54167,121.01627,24.766508,0.57,4.7,10.4,15.1,35.3,11,5,0.9,2.08,0.15,2.22,46,3.1,27.8,66.8,0,24
43409.54167,120.989823,24.778,0.46,1.4,9.2,10.6,38.5,11,5,2.4,2.25,0.14,2.39,42,2,29,61.7,0,28
43409.54167,121.01372,24.77834,0.47,1.1,5.2,15.1,41.8,15,3,1.7,2.17,0.29,2.46,40.5,1.3,28.5,64.2,0,31
43409.58333,121.01627,24.766508,0.57,6,16.6,22.7,29.5,10,5,0.6,2.06,0.19,2.26,45,2.5,27.1,66.6,0,26
43409.58333,120.989823,24.778,0.44,1.3,9.7,11,34.4,9,5,2.6,2.28,0.11,2.39,47,1.7,27.6,64.1,0,30
43409.58333,121.01372,24.77834,0.44,1.1,5,22.7,38.7,11,4,1.7,2.12,0.29,2.41,28.9,1.4,27.4,64.9,0,33
43409.625,121.01627,24.766508,0.66,8.3,23.9,32.2,21.3,12,5,1,2.07,0.18,2.25,61,1.9,26.3,69.8,0,28
43409.625,120.989823,24.778,0.48,1.4,12.3,13.7,28.1,9,5,2.8,2.27,0.12,2.39,56,1.6,26.3,68.5,0,31
43409.625,121.01372,24.77834,0.49,1.2,7.2,32.2,32.7,6,6,1.1,2.21,0.29,2.5,52.4,1,26.4,68.7,0,35
43409.66667,121.01627,24.766508,0.95,9.6,29,38.6,14.5,19,7,1,2.07,0.31,2.38,65,1.5,25.1,76.7,0,28
43409.66667,120.989823,24.778,0.67,1.8,20.7,22.6,19.4,13,5,2.7,2.29,0.17,2.46,37,1.2,24.8,77.3,0,31
43409.66667,121.01372,24.77834,0.61,0.7,10.5,38.6,27.6,9,8,1.7,2.17,0.34,2.51,48,0.8,25.1,75.6,0,36
43409.70833,121.01627,24.766508,1,13.2,30.7,43.9,10.2,26,9,1.1,2.07,0.44,2.51,49,1.9,24.6,79.8,0,27
43409.70833,120.989823,24.778,0.83,3.7,29.1,32.8,10.3,26,8,3,2.36,0.26,2.62,24,1.5,23.7,88.5,0,31
43409.70833,121.01372,24.77834,0.87,1.1,22.8,43.9,13.2,17,10,2.1,2.23,0.47,2.7,18.1,0.8,24.5,81.3,0,35
43409.75,121.01627,24.766508,0.88,6.7,27.8,34.5,8.5,22,12,1.7,2.15,0.26,2.4,88,1.7,24,83.6,0,29
43409.75,120.989823,24.778,0.82,5,27.4,32.4,8.6,29,11,3.2,2.36,0.19,2.55,58,1,23.6,86.4,0,28
43409.75,121.01372,24.77834,0.76,1.2,20.4,34.5,14.4,22,9,2.4,2.11,0.4,2.51,57.4,0.6,24.1,82.3,0,32
43409.79167,121.01627,24.766508,0.77,4.4,24,28.4,12.1,20,13,1.5,2.14,0.2,2.35,87,2,23.8,84.2,0,26
43409.79167,120.989823,24.778,0.67,1.1,17.7,18.9,18,23,9,2.6,2.34,0.13,2.46,65,1.6,23.8,83.7,0,26
43409.79167,121.01372,24.77834,0.69,0.8,15.5,28.4,18.6,18,9,2,2.08,0.36,2.44,71,0.8,23.9,83.2,0,30
43409.83333,121.01627,24.766508,0.64,2.5,16.9,19.4,16.2,20,13,1.6,2.12,0.15,2.27,88,2,23.3,86.7,0,28
43409.83333,120.989823,24.778,0.61,0.2,13.3,13.5,21.9,17,5,2.2,2.33,0.13,2.46,70,1.4,23.5,86.2,0,24
43409.83333,121.01372,24.77834,0.64,0.6,11.3,19.4,21.4,15,8,1.8,2.09,0.31,2.4,77.8,0.6,23.5,85.7,0,26
43409.875,121.01627,24.766508,0.59,1.8,13.8,15.6,16.7,17,10,1.3,2.09,0.13,2.22,89,1.9,23,89,0,31
43409.875,120.989823,24.778,0.59,0.2,12.5,12.6,21.1,16,5,1.9,2.3,0.13,2.42,68,1.4,23.2,88.7,0,24
43409.875,121.01372,24.77834,0.59,0.5,10.2,15.6,21.7,14,6,1.6,2.25,0.31,2.56,77.8,0.7,23.2,88,0,25
43409.91667,121.01627,24.766508,0.58,1.9,11.3,13.3,17.2,15,8,0.9,2.07,0.12,2.19,80,1.8,22.7,90.3,0,32
43409.91667,120.989823,24.778,0.54,0.1,11.1,11.1,19.9,13,4,1.9,2.3,0.12,2.42,77,1.4,22.9,90.3,0,22
43409.91667,121.01372,24.77834,0.52,0.4,7.8,13.3,22,12,7,1.6,2.51,0.28,2.79,97.5,0.7,23,89,0,23
43409.95833,121.01627,24.766508,0.58,1.8,8.6,10.4,18.2,11,6,1.8,2.06,0.09,2.15,84,1.9,22.5,90.5,0,31
43409.95833,120.989823,24.778,0.47,0.1,9.2,9.3,20.2,8,0,1.9,2.32,0.09,2.41,71,1.6,22.7,90.3,0,19
43409.95833,121.01372,24.77834,0.49,0.6,6.3,10.4,22,10,6,2.2,2.4,0.23,2.63,96.2,0.7,22.8,89.4,0,23
43410,121.01627,24.766508,0.53,1.5,8.3,9.7,18,9,5,2.2,2.1,0.14,2.23,85,2,22.4,90.5,0,28
43410,120.989823,24.778,0.44,0,8.5,8.2,20.1,7,1,2,2.21,0.11,2.32,75,1.1,22.5,90.4,0,16
43410,121.01372,24.77834,0.46,0.5,4.9,9.7,22.3,8,6,2.6,2.1,0.14,2.24,99.2,0.7,22.6,89.3,0,22
43410.04167,121.01627,24.766508,0.53,1.2,10.2,11.4,11.9,12,9,2.1,2.07,0.15,2.22,98,1.4,21.9,90,0,25
43410.04167,120.989823,24.778,0.43,0.4,9.1,9.5,19.7,9,3,2,2.14,0.13,2.27,97,0.8,22.3,90.8,0,17
43410.04167,121.01372,24.77834,0.45,0.5,5.6,11.4,21.1,10,6,2.6,2.18,0.25,2.43,87.6,0.6,22.4,89,0,21
43410.08333,121.01627,24.766508,0.55,3.8,18.2,22,5.9,14,13,2,2.08,0.12,2.2,124,0.4,21.2,91.8,0,25
43410.08333,120.989823,24.778,0.44,5.3,19.6,24.9,12.8,10,3,2,2.32,0.12,2.44,132,0.8,22.1,89.8,0,18
43410.08333,121.01372,24.77834,0.44,0.6,8.4,22,16.7,10,5,2.4,2.25,0.32,2.57,132.2,0.2,22,90.4,0,21
43410.125,121.01627,24.766508,0.52,8.1,16,24.1,4.2,13,11,1.2,2.08,0.15,2.22,106,0.4,20.3,94,0,28
43410.125,120.989823,24.778,0.51,12.9,33.2,46.1,4.2,20,12,2.1,2.39,0.14,2.53,152,0.6,21.7,87.9,0,18
43410.125,121.01372,24.77834,0.49,1.6,12.9,24.1,6.7,9,7,2.5,2.36,0.31,2.67,197.8,0.1,21.1,93.2,0,21
43410.16667,121.01627,24.766508,0.63,18.3,24.1,42.4,3,17,12,1.3,2.09,0.18,2.28,93,0.6,20.5,91.6,0,31
43410.16667,120.989823,24.778,0.55,23.5,35.2,58.7,2.6,28,18,2.2,2.38,0.13,2.51,133,0.8,22.2,85.4,0,31
43410.16667,121.01372,24.77834,0.48,2.1,14.8,42.4,6.3,14,11,3,2.39,0.32,2.71,145.9,0.2,21,90.3,0,21
43410.20833,121.01627,24.766508,0.74,29.8,23,52.7,2.8,28,22,2.5,2.12,0.17,2.29,91,0.4,20.5,91.2,0,34
43410.20833,120.989823,24.778,0.62,27.7,37.5,65.2,3.2,29,20,2.5,2.42,0.16,2.59,135,0.7,22.2,82.6,0,33
43410.20833,121.01372,24.77834,0.52,3.3,14.4,52.7,6,14,13,3.1,2.32,0.32,2.64,118.3,0.1,21.2,87.3,0,24
43410.25,121.01627,24.766508,1.03,36.9,19.1,56.1,3.4,30,22,2.4,2.1,0.21,2.31,86,0.6,22.2,87.6,0,42
43410.25,120.989823,24.778,0.88,47.7,34.9,82.6,4.1,32,24,2.8,2.41,0.24,2.65,125,0.5,24.9,72.5,0,35
43410.25,121.01372,24.77834,0.88,8.8,14.6,56.1,8,13,13,3.1,2.33,0.36,2.69,33.4,0.3,23,78.7,0,27
43410.29167,121.01627,24.766508,1.52,32.2,31,63.2,7.6,34,20,3.8,2.2,0.47,2.67,61,0.7,25.4,74.9,0,47
43410.29167,120.989823,24.778,1.15,16.5,28.8,45.2,13.8,41,24,5.3,2.45,0.22,2.67,332,0.8,26.3,72.1,0,44
43410.29167,121.01372,24.77834,1.09,12.9,17.3,63.2,12.6,17,13,3.6,2.33,0.45,2.78,14.4,0.5,25.7,70.4,0,31
43410.33333,121.01627,24.766508,1.01,12.6,25.7,38.3,25.2,46,29,5.6,2.19,0.26,2.45,227,0.8,27.2,69.9,0,51
43410.33333,120.989823,24.778,0.88,5.2,20.5,25.7,33.3,48,26,5.6,2.39,0.14,2.53,313,1,27.1,70.4,0,51
43410.33333,121.01372,24.77834,0.96,7.4,20.8,38.3,26.8,33,22,5.1,2.29,0.41,2.7,359.2,0.3,27.3,68.1,0,34
43410.375,121.01627,24.766508,0.92,5.9,25.9,31.8,36.8,51,34,5.2,2.13,0.2,2.33,55,0.8,27.7,69.1,0,58
43410.375,120.989823,24.778,0.84,2.2,19.6,21.9,49.3,55,31,6.1,2.35,0.18,2.54,344,1.1,27.8,68.7,0,55
43410.375,121.01372,24.77834,0.91,3.9,22.3,31.8,46.5,47,33,5.6,2.49,0.36,2.85,0.1,0.5,28.5,65.8,0,40
43410.41667,121.01627,24.766508,0.97,4.7,29.2,33.9,56.5,53,37,6,2.17,0.23,2.4,350,1.2,28.7,64.3,0,64
43410.41667,120.989823,24.778,0.82,1.8,20.9,22.6,68.2,66,35,7.6,2.36,0.18,2.54,335,1.7,28.7,65.7,0,61
43410.41667,121.01372,24.77834,0.83,2.1,18.3,33.9,72,53,39,6.1,2.4,0.37,2.77,335.8,0.8,28.8,64.3,0,51
43410.45833,121.01627,24.766508,0.91,3.5,27.6,31.1,76.2,59,47,4.7,2.16,0.28,2.44,323,1.6,28.3,67,0,72
43410.45833,120.989823,24.778,0.7,0.6,13.8,14.3,91,65,36,6.3,2.39,0.12,2.51,321,1.8,28.8,65.6,0,68
43410.45833,121.01372,24.77834,0.72,0.9,12.1,31.1,93.4,59,40,6,2.26,0.32,2.58,342.4,1.4,28.4,66.6,0,63
43410.5,121.01627,24.766508,0.89,3.2,27.7,30.9,81.9,64,52,4.7,2.17,0.15,2.33,310,2,28.1,67.8,1,85
43410.5,120.989823,24.778,0.68,0.3,12.4,12.6,95.4,63,40,5.7,2.36,0.14,2.5,322,2.3,28.2,67.9,0,76
43410.5,121.01372,24.77834,0.7,0.8,9.1,30.9,95.6,59,42,5.5,2.13,0.31,2.44,332.1,1.2,28.5,66.2,0,75
43410.54167,121.01627,24.766508,0.76,3.4,23.3,26.7,70.5,61,44,4.3,2.14,0.2,2.34,272,1.7,28.2,67.8,1,97
43410.54167,120.989823,24.778,0.54,0.1,10.3,10.2,71.5,53,34,4.7,2.31,0.11,2.42,315,2.1,28,68.7,1,84
43410.54167,121.01372,24.77834,0.95,0.7,8.2,26.7,78.3,1000,910,4.7,2.03,0.28,2.31,296,0.8,28.7,66,1,85
43410.58333,121.01627,24.766508,0.65,3.4,17.2,20.6,52.7,48,33,4.1,2.09,0.09,2.18,265,1.7,27.8,68,1,104
43410.58333,120.989823,24.778,0.5,0.6,9.9,10.6,60.4,33,17,4.4,2.33,0.12,2.44,311,1.6,27.8,69.5,1,88
43410.58333,121.01372,24.77834,0.55,0.7,7.7,20.6,67.6,30,22,3.9,19.92,19.45,21.48,284.1,0.6,28.7,65.2,1,89
43410.625,121.01627,24.766508,0.7,2.3,15.9,18.2,46.1,39,22,3.2,2.12,0.12,2.24,243,0.8,27,73.8,1,105
43410.625,120.989823,24.778,0.55,0.6,23.7,24.3,57.1,31,13,4.3,2.34,0.13,2.47,257,0.7,27.1,74,1,84
43410.625,121.01372,24.77834,0.58,0.7,16.3,18.2,59.2,32,20,4.1,2.27,0.26,2.53,282.9,0.2,27.5,71,1,84
43410.66667,121.01627,24.766508,0.63,1,10.4,11.4,40.3,40,20,2.9,2.1,0.13,2.23,182,0.3,25.1,82.6,1,98
43410.66667,120.989823,24.778,0.68,1.1,31.2,32.3,37.1,42,20,3.5,2.33,0.11,2.44,191,1.2,25.9,79.5,1,87
43410.66667,121.01372,24.77834,0.8,0.7,23.7,11.4,43.2,38,24,2.9,2.4,0.31,2.71,165.4,0.4,26,78.3,1,91
43410.70833,121.01627,24.766508,0.98,1.4,28.8,30.2,29.4,48,26,3.2,2.13,0.24,2.37,88,0.4,24.5,85.7,1,88
43410.70833,120.989823,24.778,0.98,1.8,44.8,46.6,23.3,52,28,3.8,2.35,0.17,2.52,197,0.6,25.4,80.9,1,87
43410.70833,121.01372,24.77834,0.95,0.6,20,30.2,38.8,45,29,3.4,2.39,0.44,2.83,29.7,0.1,25.4,81.3,1,97
43410.75,121.01627,24.766508,1.06,4.8,36.3,41.1,9.4,54,33,2.8,2.13,0.31,2.44,93,1.1,24,87.3,1,83
43410.75,120.989823,24.778,1.26,9.7,41.9,51.6,7,45,27,3.2,2.38,0.33,2.71,38,0.5,24.8,81.9,0,78
43410.75,121.01372,24.77834,0.81,0.9,18.7,41.1,15.6,40,22,2.9,2.45,0.43,2.88,75,0.2,24.7,82.4,1,97
43410.79167,121.01627,24.766508,1.02,5.3,34.6,39.9,6,52,32,2.6,2.12,0.27,2.38,93,1.2,23.8,87.6,1,84
43410.79167,120.989823,24.778,0.86,2.1,23.4,25.4,9.2,27,16,2.8,2.36,0.2,2.56,68,0.8,24.5,82.5,0,73
43410.79167,121.01372,24.77834,0.86,0.9,20.4,39.9,12.7,31,18,2.8,2.43,0.48,2.91,70.2,0.4,24.4,83.8,0,76
43410.83333,121.01627,24.766508,0.92,2.8,29.2,32,10.6,54,35,3.1,2.15,0.29,2.43,94,1.3,23.4,89.6,1,89
43410.83333,120.989823,24.778,0.77,1.3,20.6,21.9,12.6,22,14,2.5,2.36,0.2,2.57,60,0.5,23.8,85.3,0,73
43410.83333,121.01372,24.77834,0.78,0.6,19.5,32,14.6,31,22,2.5,2.53,0.42,2.95,77.8,0.2,23.7,87,0,76
43410.875,121.01627,24.766508,0.84,3.3,26.5,29.9,7.1,53,38,3,2.18,0.14,2.32,87,0.8,22.8,91.1,1,94
43410.875,120.989823,24.778,0.77,2.2,23.3,25.5,7.6,20,15,2.3,2.37,0.15,2.52,99,0.4,23.4,86.9,0,70
43410.875,121.01372,24.77834,0.66,0.7,14.6,29.9,14.2,25,21,2.5,2.34,0.37,2.71,91.4,0.2,23.3,88,0,75
43410.91667,121.01627,24.766508,0.8,4,24.7,28.7,5.1,49,37,2.8,2.15,0.22,2.37,229,0.4,22.2,93.8,1,98
43410.91667,120.989823,24.778,0.75,8,34.6,42.6,9.3,33,24,2.3,2.35,0.16,2.51,154,0.7,23.4,88.2,0,65
43410.91667,121.01372,24.77834,0.8,0.8,19.3,28.7,8.4,28,20,2.4,2.38,0.46,2.84,25.6,0,22.9,91.3,0,71
43410.95833,121.01627,24.766508,0.74,2.1,13.7,15.8,5.2,45,36,1.8,2.15,0.18,2.32,231,0.4,21.5,95.2,1,99
43410.95833,120.989823,24.778,0.74,3.4,33.6,37,18.6,56,44,2.6,2.39,0.13,2.53,169,0.7,23.1,89.3,0,63
43410.95833,121.01372,24.77834,0.82,1.4,22.1,15.8,7,37,28,2,2.49,0.43,2.92,236.6,0.1,22.3,93.6,0,69
43411,121.01627,24.766508,0.71,2.5,11.1,13.5,6.4,41,34,1.2,2.21,0.16,2.37,210,0.4,21.3,96.1,1,99
43411,120.989823,24.778,0.64,0.9,22.6,23.5,34.1,66,46,2.5,2.29,0.12,2.41,174,0.4,22.7,89.8,0,72
43411,121.01372,24.77834,0.75,1.2,19,13.5,7.4,42,36,2,2.46,0.23,2.69,179.8,0.1,21.9,94.9,0,70
43411.04167,121.01627,24.766508,0.66,1.8,8.1,9.8,18.2,41,34,0.9,2.15,0.08,2.23,231,0.2,21.1,96.4,1,97
43411.04167,120.989823,24.778,0.73,2.7,31.5,34.2,25.2,66,46,2.6,2.24,0.13,2.37,195,0.7,22.6,89.6,1,83
43411.04167,121.01372,24.77834,0.68,0.8,18.4,9.8,12.3,45,41,1.8,2.5,0.28,2.78,206.8,0.1,21.5,95.5,0,74
43411.08333,121.01627,24.766508,0.63,1.6,6.8,8.4,9.9,38,29,0.7,2.14,0.13,2.27,196,0.3,21.2,96.7,1,95
43411.08333,120.989823,24.778,0.7,1.5,31.7,33.3,26,93,55,2.9,2.4,0.19,2.59,222,0.7,22.8,93.4,1,94
43411.08333,121.01372,24.77834,0.62,0.5,10.3,8.4,18.5,47,40,1.7,2.39,0.26,2.65,192.9,0.1,21.7,95.7,1,82
43411.125,121.01627,24.766508,0.66,1.5,11,12.5,10.4,48,32,1.4,2.18,0.15,2.33,197,0.3,21.6,96.9,1,92
43411.125,120.989823,24.778,0.71,1.9,33.2,35.1,18,111,55,3.5,2.38,0.14,2.52,165,0.7,22.5,93.2,1,108
43411.125,121.01372,24.77834,0.68,0.7,18.6,12.5,11.5,60,45,2.2,2.55,0.3,2.85,129.2,0.1,22.1,95.5,1,90
43411.16667,121.01627,24.766508,0.49,0.7,6.5,7.3,18.2,52,34,1.6,2.15,0.11,2.26,157,0.1,20.6,96.8,1,92
43411.16667,120.989823,24.778,0.71,4,35.8,39.8,20.3,89,52,3.6,2.38,0.12,2.5,166,0.6,22.5,88.3,1,116
43411.16667,121.01372,24.77834,0.68,1.2,20.8,7.3,8.1,65,50,2,2.58,0.35,2.93,156.1,0.1,21.5,95.8,1,98
43411.20833,121.01627,24.766508,0.63,13.8,16.9,30.7,6.8,40,31,1.3,2.18,0.22,2.4,251,0.2,20.4,96.9,1,93
43411.20833,120.989823,24.778,0.67,1.2,23.8,25,26.7,73,52,3,2.37,0.11,2.49,278,0.5,22.4,88.3,1,121
43411.20833,121.01372,24.77834,0.77,6,21.6,30.7,4.8,57,46,1.9,2.56,0.39,2.95,139.1,0.1,21.3,96,1,106
43411.25,121.01627,24.766508,1.37,50.4,17.2,67.3,3.4,40,31,1.4,2.22,0.33,2.55,242,0.6,21.5,95.4,1,93
43411.25,120.989823,24.778,0.77,5.4,22.1,27.5,24.9,78,47,3.1,2.34,0.18,2.52,256,0.9,22.9,88,1,125
43411.25,121.01372,24.77834,0.88,15.5,23.4,67.3,11.2,56,42,2.7,2.49,0.4,2.89,258.1,0.1,22.5,91.2,1,109
43411.29167,121.01627,24.766508,1.32,20.8,22.2,43,9,54,36,2.3,2.22,0.43,2.65,249,0.6,23.4,88.7,1,93
43411.29167,120.989823,24.778,0.89,15.7,36.2,51.9,8.8,89,52,3.9,2.4,0.09,2.49,169,0.8,23.1,89,1,125
43411.29167,121.01372,24.77834,0.85,3.5,18.4,43,19.5,69,51,4.3,2.32,0.36,2.68,234.3,0.2,23.6,87.2,1,112
43411.33333,121.01627,24.766508,0.75,11.4,19.8,31.2,18,71,44,3.8,2.24,0.26,2.49,223,0.6,24.5,84.5,1,95
